GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Male:,Margin of Error; Male:,Estimate; Male: - Under 18 years:,Margin of Error; Male: - Under 18 years:,Estimate; Male: - Under 18 years: - Native,Margin of Error; Male: - Under 18 years: - Native,Estimate; Male: - Under 18 years: - Foreign born:,Margin of Error; Male: - Under 18 years: - Foreign born:,Estimate; Male: - Under 18 years: - Foreign born: - Naturalized U.S. citizen,Margin of Error; Male: - Under 18 years: - Foreign born: - Naturalized U.S. citizen,Estimate; Male: - Under 18 years: - Foreign born: - Not a U.S. citizen,Margin of Error; Male: - Under 18 years: - Foreign born: - Not a U.S. citizen,Estimate; Male: - 18 years and over:,Margin of Error; Male: - 18 years and over:,Estimate; Male: - 18 years and over: - Native,Margin of Error; Male: - 18 years and over: - Native,Estimate; Male: - 18 years and over: - Foreign born:,Margin of Error; Male: - 18 years and over: - Foreign born:,Estimate; Male: - 18 years and over: - Foreign born: - Naturalized U.S. citizen,Margin of Error; Male: - 18 years and over: - Foreign born: - Naturalized U.S. citizen,Estimate; Male: - 18 years and over: - Foreign born: - Not a U.S. citizen,Margin of Error; Male: - 18 years and over: - Foreign born: - Not a U.S. citizen,Estimate; Female:,Margin of Error; Female:,Estimate; Female: - Under 18 years:,Margin of Error; Female: - Under 18 years:,Estimate; Female: - Under 18 years: - Native,Margin of Error; Female: - Under 18 years: - Native,Estimate; Female: - Under 18 years: - Foreign born:,Margin of Error; Female: - Under 18 years: - Foreign born:,Estimate; Female: - Under 18 years: - Foreign born: - Naturalized U.S. citizen,Margin of Error; Female: - Under 18 years: - Foreign born: - Naturalized U.S. citizen,Estimate; Female: - Under 18 years: - Foreign born: - Not a U.S. citizen,Margin of Error; Female: - Under 18 years: - Foreign born: - Not a U.S. citizen,Estimate; Female: - 18 years and over:,Margin of Error; Female: - 18 years and over:,Estimate; Female: - 18 years and over: - Native,Margin of Error; Female: - 18 years and over: - Native,Estimate; Female: - 18 years and over: - Foreign born:,Margin of Error; Female: - 18 years and over: - Foreign born:,Estimate; Female: - 18 years and over: - Foreign born: - Naturalized U.S. citizen,Margin of Error; Female: - 18 years and over: - Foreign born: - Naturalized U.S. citizen,Estimate; Female: - 18 years and over: - Foreign born: - Not a U.S. citizen,Margin of Error; Female: - 18 years and over: - Foreign born: - Not a U.S. citizen
8600000US77584,77584,ZCTA5 77584,87121,2291,42480,1495,12468,907,11875,884,593,289,233,151,360,242,30012,1087,21942,1219,8070,944,5520,610,2550,619,44641,1487,12200,851,11718,841,482,249,221,164,261,203,32441,1094,24559,1152,7882,860,4984,627,2898,534
8600000US77585,77585,ZCTA5 77585,880,403,296,137,74,72,74,72,0,13,0,13,0,13,222,106,222,106,0,13,0,13,0,13,584,282,171,149,171,149,0,13,0,13,0,13,413,182,413,182,0,13,0,13,0,13
8600000US77586,77586,ZCTA5 77586,22182,456,10831,480,2386,356,2359,361,27,37,5,8,22,36,8445,401,7484,374,961,250,544,176,417,166,11351,493,2605,348,2557,351,48,42,13,15,35,39,8746,429,7732,470,1014,218,561,144,453,159
8600000US77587,77587,ZCTA5 77587,16901,341,8902,490,3014,365,2765,363,249,148,21,28,228,143,5888,362,2625,319,3263,396,818,167,2445,413,7999,477,2663,329,2429,309,234,131,44,60,190,110,5336,299,2448,387,2888,335,914,181,1974,313
8600000US77590,77590,ZCTA5 77590,31084,1202,14881,791,4138,610,4118,609,20,34,0,28,20,34,10743,623,9038,554,1705,459,680,354,1025,342,16203,829,3660,569,3625,571,35,41,0,28,35,41,12543,597,11138,613,1405,369,543,215,862,299
8600000US77591,77591,ZCTA5 77591,14073,1094,6624,634,1912,352,1912,352,0,21,0,21,0,21,4712,480,4568,488,144,80,46,48,98,68,7449,687,1414,313,1414,313,0,21,0,21,0,21,6035,497,5819,506,216,118,129,86,87,65
8600000US77597,77597,ZCTA5 77597,1210,456,667,286,289,195,289,195,0,13,0,13,0,13,378,147,378,147,0,13,0,13,0,13,543,197,146,113,146,113,0,13,0,13,0,13,397,141,378,129,19,33,19,33,0,13
8600000US77598,77598,ZCTA5 77598,24689,1188,12486,783,2426,452,2332,451,94,51,32,37,62,45,10060,748,7325,632,2735,617,721,224,2014,605,12203,803,2991,450,2770,445,221,139,68,60,153,131,9212,567,7232,561,1980,381,757,318,1223,270
8600000US77611,77611,ZCTA5 77611,8325,316,4241,292,1085,190,1053,189,32,34,0,19,32,34,3156,243,3105,242,51,50,24,26,27,42,4084,278,960,215,960,215,0,19,0,19,0,19,3124,201,3056,206,68,44,19,15,49,41
8600000US77612,77612,ZCTA5 77612,9134,927,4567,512,1196,312,1196,312,0,19,0,19,0,19,3371,412,3274,402,97,123,8,15,89,122,4567,610,811,288,811,288,0,19,0,19,0,19,3756,470,3726,467,30,37,21,33,9,16
8600000US77613,77613,ZCTA5 77613,1048,318,538,169,72,58,72,58,0,13,0,13,0,13,466,139,466,139,0,13,0,13,0,13,510,181,69,84,69,84,0,13,0,13,0,13,441,130,434,130,7,11,0,13,7,11
8600000US77614,77614,ZCTA5 77614,516,300,246,148,66,87,66,87,0,13,0,13,0,13,180,83,180,83,0,13,0,13,0,13,270,171,15,24,15,24,0,13,0,13,0,13,255,169,255,169,0,13,0,13,0,13
8600000US77615,77615,ZCTA5 77615,1049,400,614,230,206,133,206,133,0,13,0,13,0,13,408,148,408,148,0,13,0,13,0,13,435,203,90,93,90,93,0,13,0,13,0,13,345,127,328,121,17,34,17,34,0,13
8600000US77616,77616,ZCTA5 77616,535,232,295,154,25,29,25,29,0,13,0,13,0,13,270,135,270,135,0,13,0,13,0,13,240,108,24,36,24,36,0,13,0,13,0,13,216,90,216,90,0,13,0,13,0,13
8600000US77617,77617,ZCTA5 77617,64,48,49,36,0,13,0,13,0,13,0,13,0,13,49,36,49,36,0,13,0,13,0,13,15,18,0,13,0,13,0,13,0,13,0,13,15,18,15,18,0,13,0,13,0,13
8600000US77619,77619,ZCTA5 77619,15775,28,7910,366,1994,318,1994,318,0,21,0,21,0,21,5916,248,5134,283,782,220,300,103,482,202,7865,363,1804,308,1701,320,103,86,15,25,88,75,6061,266,5443,382,618,204,278,165,340,151
8600000US77622,77622,ZCTA5 77622,1464,351,747,207,201,80,201,80,0,13,0,13,0,13,546,139,465,102,81,88,18,26,63,69,717,173,189,103,189,103,0,13,0,13,0,13,528,117,528,117,0,13,0,13,0,13
8600000US77623,77623,ZCTA5 77623,515,195,251,103,36,27,36,27,0,13,0,13,0,13,215,90,215,90,0,13,0,13,0,13,264,114,68,47,68,47,0,13,0,13,0,13,196,81,196,81,0,13,0,13,0,13
8600000US77624,77624,ZCTA5 77624,630,279,372,177,57,59,57,59,0,13,0,13,0,13,315,148,315,148,0,13,0,13,0,13,258,119,43,47,43,47,0,13,0,13,0,13,215,94,215,94,0,13,0,13,0,13
8600000US77625,77625,ZCTA5 77625,9691,1211,5069,691,1287,343,1261,338,26,30,0,19,26,30,3782,484,3386,432,396,245,48,64,348,248,4622,610,1058,330,1058,330,0,19,0,19,0,19,3564,361,3497,361,67,52,8,13,59,43
8600000US77627,77627,ZCTA5 77627,21198,697,10587,626,2432,369,2290,329,142,149,82,143,60,50,8155,505,7643,522,512,192,278,126,234,145,10611,442,2168,429,2097,440,71,48,8,13,63,47,8443,391,7921,413,522,181,266,111,256,139
8600000US77629,77629,ZCTA5 77629,634,229,317,110,90,66,90,66,0,13,0,13,0,13,227,63,180,61,47,34,31,29,16,25,317,136,65,64,65,64,0,13,0,13,0,13,252,84,201,60,51,62,8,10,43,66
8600000US77630,77630,ZCTA5 77630,28740,861,14422,580,3818,396,3762,380,56,67,10,19,46,62,10604,390,9874,414,730,182,164,73,566,170,14318,534,3162,357,3122,341,40,49,8,14,32,47,11156,430,10687,432,469,145,180,90,289,117
8600000US77632,77632,ZCTA5 77632,23475,1020,11491,645,2877,384,2872,383,5,7,0,25,5,7,8614,452,8373,457,241,79,106,51,135,62,11984,573,2903,334,2901,334,2,5,0,25,2,5,9081,418,8823,413,258,82,121,54,137,69
8600000US77640,77640,ZCTA5 77640,15964,780,7617,448,1744,285,1669,268,75,62,22,16,53,57,5873,370,5246,353,627,189,193,67,434,170,8347,544,2381,376,2300,365,81,62,56,54,25,33,5966,316,5425,332,541,141,97,56,444,128
8600000US77642,77642,ZCTA5 77642,38845,761,18840,614,5799,459,5337,456,462,161,96,66,366,159,13041,541,8017,571,5024,413,1777,283,3247,392,20005,694,5581,496,5191,473,390,145,70,45,320,146,14424,472,9539,497,4885,354,1503,242,3382,354
8600000US77650,77650,ZCTA5 77650,1611,527,713,262,162,104,162,104,0,13,0,13,0,13,551,227,449,159,102,123,0,13,102,123,898,323,111,88,111,88,0,13,0,13,0,13,787,270,671,232,116,154,0,13,116,154
8600000US77651,77651,ZCTA5 77651,12840,24,6373,295,1429,243,1394,243,35,34,12,19,23,28,4944,307,4562,321,382,133,154,82,228,115,6467,295,1378,272,1320,273,58,60,10,17,48,57,5089,199,4696,242,393,138,169,86,224,105
8600000US77655,77655,ZCTA5 77655,346,98,181,53,34,29,34,29,0,13,0,13,0,13,147,39,146,39,1,3,0,13,1,3,165,55,22,25,22,25,0,13,0,13,0,13,143,42,143,42,0,13,0,13,0,13
8600000US77656,77656,ZCTA5 77656,16362,849,7779,575,1724,280,1724,280,0,21,0,21,0,21,6055,466,5985,463,70,52,28,27,42,46,8583,472,2038,316,2038,316,0,21,0,21,0,21,6545,322,6325,328,220,104,114,88,106,72
8600000US77657,77657,ZCTA5 77657,21427,1092,10607,669,2788,371,2788,371,0,25,0,25,0,25,7819,494,7771,486,48,42,21,27,27,31,10820,628,2742,370,2742,370,0,25,0,25,0,25,8078,446,7974,458,104,84,74,81,30,35
8600000US77659,77659,ZCTA5 77659,4722,529,2248,280,594,124,594,124,0,13,0,13,0,13,1654,226,1621,224,33,30,14,18,19,26,2474,333,649,177,649,177,0,13,0,13,0,13,1825,257,1797,258,28,29,18,27,10,17
8600000US77660,77660,ZCTA5 77660,1182,383,635,195,121,64,121,64,0,13,0,13,0,13,514,170,514,170,0,13,0,13,0,13,547,225,154,105,154,105,0,13,0,13,0,13,393,142,393,142,0,13,0,13,0,13
8600000US77661,77661,ZCTA5 77661,852,618,407,301,192,169,192,169,0,13,0,13,0,13,215,154,164,132,51,81,0,13,51,81,445,333,139,126,139,126,0,13,0,13,0,13,306,218,248,174,58,89,0,13,58,89
8600000US77662,77662,ZCTA5 77662,26394,871,12945,572,3322,388,3317,389,5,7,0,25,5,7,9623,372,9367,393,256,146,45,41,211,140,13449,511,3266,353,3266,353,0,25,0,25,0,25,10183,409,10022,424,161,94,55,36,106,96
8600000US77663,77663,ZCTA5 77663,1283,631,720,400,231,251,231,251,0,13,0,13,0,13,489,223,489,223,0,13,0,13,0,13,563,261,34,44,34,44,0,13,0,13,0,13,529,252,529,252,0,13,0,13,0,13
8600000US77664,77664,ZCTA5 77664,2229,458,1039,209,153,79,153,79,0,13,0,13,0,13,886,194,859,189,27,50,0,13,27,50,1190,300,207,106,207,106,0,13,0,13,0,13,983,221,960,217,23,33,0,13,23,33
8600000US77665,77665,ZCTA5 77665,6252,971,3040,509,670,243,659,239,11,20,0,19,11,20,2370,371,2157,342,213,126,45,48,168,121,3212,539,846,293,846,293,0,19,0,19,0,19,2366,331,2182,289,184,128,34,37,150,122
8600000US77701,77701,ZCTA5 77701,13216,900,6550,545,1766,324,1564,301,202,112,4,6,198,111,4784,430,3564,364,1220,220,235,78,985,190,6666,529,1765,272,1680,255,85,65,14,16,71,64,4901,349,3965,335,936,142,120,58,816,135
8600000US77702,77702,ZCTA5 77702,3091,624,1500,339,379,185,379,185,0,13,0,13,0,13,1121,259,805,183,316,203,94,68,222,182,1591,384,455,195,455,195,0,13,0,13,0,13,1136,245,906,217,230,105,26,33,204,108
8600000US77703,77703,ZCTA5 77703,14288,1032,6793,664,1965,410,1965,410,0,21,0,21,0,21,4828,552,4408,520,420,281,74,60,346,278,7495,615,2032,381,2012,381,20,25,0,21,20,25,5463,446,4839,433,624,342,115,143,509,290
8600000US77705,77705,ZCTA5 77705,40819,1609,25630,1312,3817,480,3638,441,179,120,56,87,123,79,21813,1260,19149,1123,2664,361,691,217,1973,322,15189,814,3454,559,3349,558,105,81,41,46,64,70,11735,547,10659,556,1076,222,344,143,732,179
8600000US77706,77706,ZCTA5 77706,29249,1124,14555,846,3255,422,3190,416,65,86,8,12,57,86,11300,693,10181,740,1119,223,725,211,394,126,14694,746,2970,419,2950,423,20,29,0,25,20,29,11724,519,10705,533,1019,199,563,173,456,149
8600000US77707,77707,ZCTA5 77707,17954,1081,8524,668,2347,418,2307,413,40,62,0,21,40,62,6177,544,4908,487,1269,308,444,180,825,283,9430,655,2077,407,1979,380,98,85,14,23,84,83,7353,432,6581,475,772,224,290,128,482,208
8600000US77708,77708,ZCTA5 77708,12288,820,5699,524,1659,316,1623,312,36,42,0,21,36,42,4040,395,3764,388,276,103,109,76,167,70,6589,566,1852,405,1813,405,39,46,0,21,39,46,4737,376,4521,371,216,88,83,62,133,68
8600000US77713,77713,ZCTA5 77713,14402,1120,7482,688,1637,393,1567,390,70,74,11,19,59,73,5845,481,5259,513,586,172,228,118,358,138,6920,674,1353,393,1180,357,173,99,48,48,125,97,5567,438,5163,416,404,135,191,102,213,102
8600000US77801,77801,ZCTA5 77801,16759,912,9029,715,1913,375,1771,348,142,108,0,21,142,108,7116,640,4556,588,2560,469,355,144,2205,425,7730,761,1844,414,1826,414,18,29,0,21,18,29,5886,560,4677,511,1209,291,226,102,983,287
8600000US77802,77802,ZCTA5 77802,26185,1058,12236,736,2771,378,2752,375,19,29,0,25,19,29,9465,576,8635,562,830,266,261,121,569,234,13949,645,2681,356,2597,334,84,94,33,53,51,72,11268,531,10221,607,1047,314,546,211,501,187
8600000US77803,77803,ZCTA5 77803,30609,1111,15146,747,4737,417,4518,417,219,111,4,8,215,111,10409,572,7125,567,3284,429,653,211,2631,413,15463,699,4240,393,4103,402,137,80,39,33,98,72,11223,503,8544,554,2679,340,614,170,2065,331
8600000US77807,77807,ZCTA5 77807,10288,945,5891,603,1259,340,1259,340,0,21,0,21,0,21,4632,484,4038,451,594,215,311,182,283,170,4397,503,1353,250,1310,243,43,65,0,21,43,65,3044,363,2559,364,485,162,187,103,298,150
8600000US77808,77808,ZCTA5 77808,10849,682,5574,466,1457,301,1455,301,2,4,2,4,0,21,4117,361,3702,336,415,226,104,72,311,217,5275,427,1210,252,1167,256,43,46,23,36,20,28,4065,342,3792,350,273,111,105,92,168,92
8600000US77830,77830,ZCTA5 77830,2830,540,1485,316,326,137,326,137,0,13,0,13,0,13,1159,233,1037,207,122,102,43,48,79,91,1345,304,377,150,377,150,0,13,0,13,0,13,968,214,917,210,51,69,3,5,48,69
8600000US77831,77831,ZCTA5 77831,3115,518,1646,280,394,165,394,165,0,13,0,13,0,13,1252,222,1188,223,64,58,55,58,9,11,1469,302,305,153,305,153,0,13,0,13,0,13,1164,227,1118,222,46,39,15,18,31,36
8600000US77833,77833,ZCTA5 77833,29060,847,13903,571,3512,276,3420,272,92,63,40,50,52,43,10391,479,9272,483,1119,181,251,124,868,191,15157,492,3152,254,3025,260,127,85,36,53,91,75,12005,362,10547,409,1458,320,574,291,884,242
8600000US77835,77835,ZCTA5 77835,2603,621,1466,400,282,174,282,174,0,13,0,13,0,13,1184,296,1093,292,91,69,53,48,38,46,1137,261,104,64,103,64,1,3,1,3,0,13,1033,224,968,228,65,50,63,52,2,5
8600000US77836,77836,ZCTA5 77836,12022,557,6103,337,1496,173,1475,179,21,34,0,21,21,34,4607,272,4125,254,482,140,202,87,280,132,5919,335,1284,213,1247,191,37,55,0,21,37,55,4635,222,4100,253,535,158,195,85,340,126
8600000US77837,77837,ZCTA5 77837,1889,300,848,173,182,83,182,83,0,13,0,13,0,13,666,147,633,140,33,37,12,20,21,32,1041,175,285,70,285,70,0,13,0,13,0,13,756,147,656,131,100,82,74,78,26,18
8600000US77840,77840,ZCTA5 77840,59673,1203,31056,942,2971,436,2649,414,322,131,19,29,303,125,28085,872,23296,964,4789,570,633,194,4156,540,28617,962,3263,390,3050,389,213,99,10,16,203,95,25354,888,22074,907,3280,374,655,171,2625,372
8600000US77845,77845,ZCTA5 77845,59512,1402,29353,1015,7255,519,7028,493,227,112,51,61,176,95,22098,885,19728,890,2370,311,1188,179,1182,247,30159,995,7051,408,6769,392,282,110,100,67,182,89,23108,880,20305,919,2803,374,1417,219,1386,300
8600000US77853,77853,ZCTA5 77853,1287,277,670,168,152,76,146,76,6,11,0,13,6,11,518,121,437,102,81,54,9,15,72,51,617,149,69,44,69,44,0,13,0,13,0,13,548,125,449,105,99,64,2,5,97,64
8600000US77855,77855,ZCTA5 77855,72,79,37,43,0,13,0,13,0,13,0,13,0,13,37,43,37,43,0,13,0,13,0,13,35,37,0,13,0,13,0,13,0,13,0,13,35,37,35,37,0,13,0,13,0,13
8600000US77856,77856,ZCTA5 77856,5037,374,2490,204,601,125,601,125,0,19,0,19,0,19,1889,167,1858,171,31,36,0,19,31,36,2547,250,530,121,522,122,8,12,0,19,8,12,2017,186,1981,188,36,38,0,19,36,38
8600000US77857,77857,ZCTA5 77857,664,170,355,106,111,59,111,59,0,13,0,13,0,13,244,62,222,61,22,21,22,21,0,13,309,78,49,36,49,36,0,13,0,13,0,13,260,66,233,61,27,23,27,23,0,13
8600000US77859,77859,ZCTA5 77859,7393,373,3744,242,1167,183,1123,177,44,54,41,55,3,5,2577,180,2119,215,458,166,115,105,343,167,3649,260,953,173,947,170,6,12,0,19,6,12,2696,196,2335,268,361,138,68,71,293,128
8600000US77861,77861,ZCTA5 77861,2452,409,1148,213,223,100,223,100,0,13,0,13,0,13,925,156,867,159,58,60,23,24,35,57,1304,244,271,116,257,113,14,20,9,15,5,10,1033,175,982,173,51,30,34,25,17,15
8600000US77864,77864,ZCTA5 77864,6935,297,3134,215,994,141,967,136,27,28,0,19,27,28,2140,176,1806,183,334,120,75,46,259,121,3801,198,921,151,881,157,40,49,0,19,40,49,2880,135,2448,129,432,124,91,47,341,120
8600000US77865,77865,ZCTA5 77865,1778,432,951,267,180,120,180,120,0,13,0,13,0,13,771,213,708,208,63,45,45,47,18,17,827,203,127,80,127,80,0,13,0,13,0,13,700,183,655,179,45,32,10,14,35,28
8600000US77867,77867,ZCTA5 77867,93,42,50,28,17,15,17,15,0,13,0,13,0,13,33,21,25,19,8,13,0,13,8,13,43,21,3,5,3,5,0,13,0,13,0,13,40,20,34,16,6,12,0,13,6,12
8600000US77868,77868,ZCTA5 77868,17027,784,9877,551,2005,283,1961,300,44,73,0,21,44,73,7872,388,6915,377,957,171,283,101,674,148,7150,388,1791,251,1750,265,41,76,0,21,41,76,5359,298,4560,323,799,180,129,76,670,184
8600000US77871,77871,ZCTA5 77871,2568,411,1307,247,230,135,230,135,0,13,0,13,0,13,1077,204,1063,205,14,18,7,13,7,11,1261,230,123,65,123,65,0,13,0,13,0,13,1138,207,1074,206,64,89,64,89,0,13
8600000US77872,77872,ZCTA5 77872,1577,213,763,128,213,81,213,81,0,13,0,13,0,13,550,96,544,94,6,10,0,13,6,10,814,119,208,63,208,63,0,13,0,13,0,13,606,89,588,84,18,18,4,6,14,17
8600000US77873,77873,ZCTA5 77873,1268,335,557,166,148,87,148,87,0,13,0,13,0,13,409,108,393,102,16,25,0,13,16,25,711,226,247,142,244,142,3,7,0,13,3,7,464,132,459,132,5,7,3,6,2,4
8600000US77876,77876,ZCTA5 77876,203,149,81,65,0,13,0,13,0,13,0,13,0,13,81,65,81,65,0,13,0,13,0,13,122,90,34,47,34,47,0,13,0,13,0,13,88,68,88,68,0,13,0,13,0,13
8600000US77878,77878,ZCTA5 77878,263,157,172,114,54,78,54,78,0,13,0,13,0,13,118,84,99,81,19,28,0,13,19,28,91,56,12,14,0,13,12,14,0,13,12,14,79,53,71,54,8,8,0,13,8,8
8600000US77879,77879,ZCTA5 77879,5251,558,2485,322,587,179,587,179,0,19,0,19,0,19,1898,240,1824,248,74,64,32,44,42,40,2766,327,572,180,572,180,0,19,0,19,0,19,2194,215,2122,213,72,55,18,19,54,54
8600000US77880,77880,ZCTA5 77880,1397,425,895,315,205,138,205,138,0,13,0,13,0,13,690,247,690,247,0,13,0,13,0,13,502,163,57,57,57,57,0,13,0,13,0,13,445,143,445,143,0,13,0,13,0,13
8600000US77901,77901,ZCTA5 77901,43424,887,21103,637,5992,436,5910,426,82,56,23,36,59,44,15111,435,13046,534,2065,415,552,232,1513,316,22321,622,5726,429,5660,432,66,52,18,29,48,44,16595,447,14930,499,1665,318,512,162,1153,264
8600000US77904,77904,ZCTA5 77904,27570,918,13210,630,3358,426,3334,423,24,38,0,25,24,38,9852,447,9342,437,510,145,334,120,176,86,14360,590,3474,375,3429,368,45,41,29,39,16,27,10886,380,10168,395,718,182,402,142,316,162
8600000US77905,77905,ZCTA5 77905,14326,700,7470,475,1852,301,1852,301,0,21,0,21,0,21,5618,367,5336,367,282,160,156,121,126,102,6856,438,1601,227,1601,227,0,21,0,21,0,21,5255,319,5118,337,137,84,62,43,75,69
8600000US77950,77950,ZCTA5 77950,173,45,85,26,9,9,9,9,0,13,0,13,0,13,76,23,76,23,0,13,0,13,0,13,88,26,4,7,4,7,0,13,0,13,0,13,84,25,84,25,0,13,0,13,0,13
8600000US77951,77951,ZCTA5 77951,2059,529,1062,296,284,184,284,184,0,13,0,13,0,13,778,215,608,184,170,111,0,13,170,111,997,318,187,113,187,113,0,13,0,13,0,13,810,260,723,262,87,82,30,48,57,68
8600000US77954,77954,ZCTA5 77954,12256,514,6625,313,1416,204,1416,204,0,21,0,21,0,21,5209,210,4982,225,227,84,86,62,141,67,5631,329,1399,190,1390,188,9,17,0,21,9,17,4232,236,4166,238,66,60,43,35,23,39
8600000US77957,77957,ZCTA5 77957,8494,420,4094,278,949,154,933,158,16,24,0,19,16,24,3145,232,2868,223,277,142,100,74,177,100,4400,268,1101,135,1101,135,0,19,0,19,0,19,3299,199,3127,210,172,69,7,14,165,71
8600000US77960,77960,ZCTA5 77960,42,55,14,20,0,13,0,13,0,13,0,13,0,13,14,20,14,20,0,13,0,13,0,13,28,36,0,13,0,13,0,13,0,13,0,13,28,36,28,36,0,13,0,13,0,13
8600000US77961,77961,ZCTA5 77961,252,216,95,81,0,13,0,13,0,13,0,13,0,13,95,81,95,81,0,13,0,13,0,13,157,145,57,81,57,81,0,13,0,13,0,13,100,90,100,90,0,13,0,13,0,13
8600000US77962,77962,ZCTA5 77962,3178,471,1516,256,372,155,372,155,0,13,0,13,0,13,1144,166,877,141,267,126,56,55,211,102,1662,289,525,159,514,158,11,13,0,13,11,13,1137,180,1021,174,116,65,12,15,104,65
8600000US77963,77963,ZCTA5 77963,5991,309,2952,220,719,128,718,128,1,2,1,2,0,19,2233,142,2140,144,93,58,27,28,66,45,3039,179,619,123,617,123,2,5,0,19,2,5,2420,121,2368,125,52,31,24,22,28,23
8600000US77964,77964,ZCTA5 77964,8269,411,3958,275,820,156,811,158,9,11,3,5,6,10,3138,173,3027,173,111,72,23,20,88,68,4311,210,1014,114,1014,114,0,19,0,19,0,19,3297,165,3212,171,85,48,28,24,57,37
8600000US77968,77968,ZCTA5 77968,3054,413,1469,240,374,118,374,118,0,13,0,13,0,13,1095,188,1095,188,0,13,0,13,0,13,1585,243,356,112,356,112,0,13,0,13,0,13,1229,200,1200,197,29,35,19,32,10,17
8600000US77969,77969,ZCTA5 77969,158,147,100,103,48,71,48,71,0,13,0,13,0,13,52,43,52,43,0,13,0,13,0,13,58,54,0,13,0,13,0,13,0,13,0,13,58,54,58,54,0,13,0,13,0,13
8600000US77970,77970,ZCTA5 77970,378,110,232,72,23,21,23,21,0,13,0,13,0,13,209,66,199,64,10,13,5,10,5,7,146,60,16,15,16,15,0,13,0,13,0,13,130,55,119,48,11,15,0,13,11,15
8600000US77971,77971,ZCTA5 77971,1078,412,545,238,122,75,122,75,0,13,0,13,0,13,423,205,291,131,132,120,0,13,132,120,533,234,179,141,179,141,0,13,0,13,0,13,354,128,316,120,38,55,0,13,38,55
8600000US77973,77973,ZCTA5 77973,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
8600000US77974,77974,ZCTA5 77974,382,117,181,47,51,30,51,30,0,13,0,13,0,13,130,33,130,33,0,13,0,13,0,13,201,94,60,69,60,69,0,13,0,13,0,13,141,34,141,34,0,13,0,13,0,13
8600000US77975,77975,ZCTA5 77975,1942,273,893,150,226,74,226,74,0,13,0,13,0,13,667,108,613,103,54,26,20,13,34,26,1049,149,218,69,203,66,15,17,0,13,15,17,831,106,777,105,54,21,7,8,47,20
8600000US77976,77976,ZCTA5 77976,89,64,57,46,13,15,13,15,0,13,0,13,0,13,44,38,44,38,0,13,0,13,0,13,32,20,0,13,0,13,0,13,0,13,0,13,32,20,32,20,0,13,0,13,0,13
8600000US77977,77977,ZCTA5 77977,747,268,372,149,92,74,92,74,0,13,0,13,0,13,280,92,181,60,99,60,51,38,48,41,375,144,97,82,65,43,32,50,0,13,32,50,278,87,235,92,43,37,25,27,18,28
8600000US77978,77978,ZCTA5 77978,774,178,441,116,150,61,150,61,0,13,0,13,0,13,291,73,272,74,19,24,17,23,2,4,333,95,68,48,68,48,0,13,0,13,0,13,265,71,265,71,0,13,0,13,0,13
8600000US77979,77979,ZCTA5 77979,17526,589,8733,357,2205,161,2114,167,91,63,0,21,91,63,6528,272,5355,404,1173,276,441,108,732,255,8793,307,2228,146,2164,160,64,53,8,18,56,58,6565,247,5739,269,826,142,308,106,518,128
8600000US77982,77982,ZCTA5 77982,1070,399,607,251,121,89,120,89,1,3,0,13,1,3,486,195,483,194,3,7,2,5,1,3,463,185,116,83,116,83,0,13,0,13,0,13,347,145,347,145,0,13,0,13,0,13
8600000US77983,77983,ZCTA5 77983,2351,465,1158,282,305,138,297,135,8,16,0,13,8,16,853,199,777,180,76,64,10,18,66,58,1193,224,289,105,289,105,0,13,0,13,0,13,904,175,809,170,95,58,40,35,55,41
8600000US77984,77984,ZCTA5 77984,3954,297,1983,169,439,89,439,89,0,13,0,13,0,13,1544,128,1517,130,27,21,4,6,23,21,1971,182,462,84,462,84,0,13,0,13,0,13,1509,149,1491,152,18,15,7,9,11,12
8600000US77987,77987,ZCTA5 77987,352,144,169,67,40,29,40,29,0,13,0,13,0,13,129,48,113,41,16,23,0,13,16,23,183,92,68,48,68,48,0,13,0,13,0,13,115,52,111,49,4,9,4,9,0,13
8600000US77988,77988,ZCTA5 77988,565,292,239,145,53,61,53,61,0,13,0,13,0,13,186,97,186,97,0,13,0,13,0,13,326,184,195,128,195,128,0,13,0,13,0,13,131,75,131,75,0,13,0,13,0,13
